OrderID,CustomerID,ShippingAddressID,ShippingCompanyID,OrderDate,OrderStatus,TotalAmount
27218,2078,4183,6,10/28/2023,DELIVERED,3549.4
27219,16,34,6,7/19/2021,Delivered,5201.44
27220,1185,2401,3,11/28/2021,pending,10396.29
27221,645,1302,6,11/20/2020,Delivered,10528.05
27222,4783,9543,4,3/17/2022,Delivered,10464.48
27223,3216,6440,4,3/23/2023,DELIVERED,4457.16
27224,2879,5763,3,1/10/2025,Cancelled,0
27225,1489,2996,4,1/3/2025,pending,9675.51
27226,613,1241,4,1/25/2023,Cancelled,0
27227,766,1564,5,7/26/2021,DELIVERED,5879.83
27228,763,1557,5,8/16/2024,Return Requested,11921.41
27229,562,1139,5,4/13/2023,Cancelled,0
27230,3929,7840,1,4/25/2021,DELIVERED,3825.28
27231,2001,4028,3,12/28/2024,Pending,4177.84
27232,1106,2240,6,4/25/2021,Shipped,11548.72
27233,4804,9583,6,8/22/2022,Delivered,10919.57
27234,1984,3997,3,12/24/2021,Cancelled,0
27235,1653,3347,3,8/13/2022,Shipped,5893.66
27236,1163,2357,3,12/12/2020,Shipped,10021.35
27237,973,1969,2,1/3/2021,Pending,8088.06
27238,958,1936,3,10/25/2024,Return Requested,3802.48
27239,514,1038,6,1/27/2023,DELIVERED,9028.88
27240,364,737,1,11/10/2021,Return Requested,7382.46
27241,3231,6466,6,11/13/2022,Delivered,11730.26
27242,1743,3513,1,2/19/2022,Pending,3159.12
27243,3502,6999,3,9/16/2021,Shipped,5323.38
27244,181,381,5,10/23/2024,Delivered,3557.39
27245,1312,2646,1,11/9/2020,pending,5139.03
27246,614,1242,4,5/26/2022,Return Requested,2018.01
27247,855,1736,6,7/23/2024,Pending,9779.04
27248,1100,2228,5,2/13/2023,pending,6954.19
27249,4647,9271,1,10/6/2023,Return Requested,8512.49
27250,2399,4817,1,11/7/2022,Return Requested,9974.01
27251,3260,6533,2,2/25/2025,Cancelled,0
27252,1515,3055,6,4/26/2022,DELIVERED,309.08
27253,4726,9427,5,3/19/2021,Return Requested,4911.21
27254,3039,6085,2,12/30/2024,DELIVERED,1700.17
27255,179,377,3,8/14/2024,Shipped,119.47
27256,2247,4506,5,9/1/2024,Return Requested,4988.64
27257,1757,3540,2,3/8/2025,pending,1598.89
27258,1785,3593,2,9/7/2024,Return Requested,6831.42
27259,2997,5988,5,10/11/2022,Cancelled,0
27260,39,80,4,8/5/2022,Pending,3957.54
27261,235,485,6,4/27/2021,Pending,6429.29
27262,2730,5472,4,1/6/2022,Return Requested,4038.94
27263,3834,7649,6,4/13/2024,Pending,1362.79
27264,3615,7217,4,10/3/2024,Cancelled,0
27265,4004,7993,5,7/11/2022,pending,9830.16
27266,977,1978,1,11/18/2022,Pending,698.13
27267,3342,6687,1,9/23/2021,Delivered,5089.33
27268,2946,5891,1,2/23/2024,pending,1560.16
27269,2356,4725,6,10/19/2024,Return Requested,5395.36
27270,4872,9714,6,12/2/2023,pending,5043.79
27271,1356,2717,1,6/7/2023,Delivered,5931.67
27272,3817,7619,5,12/30/2020,pending,7187.46
27273,3795,7576,6,5/10/2021,Pending,2815.41
27274,1726,3485,5,12/27/2022,Cancelled,0
27275,313,632,3,10/17/2023,Return Requested,3868.94
27276,2055,4135,4,5/18/2024,Shipped,310.33
27277,610,1235,4,8/26/2022,DELIVERED,5318.15
27278,2847,5701,4,11/19/2021,Pending,9342.63
27279,2590,5196,2,9/18/2023,pending,3125.94
27280,1758,3543,5,7/21/2024,DELIVERED,10534.16
27281,1092,2211,2,2/24/2023,DELIVERED,10404.35
27282,3817,7619,2,10/22/2022,pending,921.74
27283,832,1693,4,2/1/2025,Return Requested,6927.56
27284,3026,6050,4,5/25/2023,Return Requested,3648.88
27285,645,1302,1,8/21/2024,Shipped,10430.68
27286,4723,9423,2,3/31/2023,pending,7898.08
27287,890,1807,3,1/10/2021,Delivered,10817.36
27288,2757,5529,4,3/23/2021,Cancelled,0
27289,2093,4215,3,8/30/2021,Cancelled,0
27290,717,1458,3,1/17/2025,Delivered,2273.26
27291,3453,6897,6,3/27/2024,Cancelled,0
27292,4864,9696,4,4/7/2021,Pending,9459.69
27293,3655,7301,4,6/27/2021,pending,3547.85
27294,933,1892,2,4/9/2021,Return Requested,5946.46
27295,1327,2672,6,12/18/2022,DELIVERED,6623.74
27296,3637,7265,3,4/16/2023,Pending,10291.52
27297,771,1571,5,7/16/2022,Return Requested,11222.27
27298,575,1166,6,10/3/2024,pending,8405.86
27299,499,1004,1,2/22/2021,Delivered,8772.57
27300,4749,9468,5,4/21/2022,Pending,124.72
27301,129,277,4,9/13/2022,Return Requested,10932.96
27302,4881,9732,1,12/10/2024,Pending,11670.97
27303,1393,2798,2,10/12/2023,Shipped,8690.32
27304,2587,5188,4,9/16/2024,Return Requested,5590.51
27305,3186,6381,2,5/23/2021,Delivered,10532.79
27306,729,1483,4,10/25/2023,Delivered,4514.28
27307,4497,8989,4,8/29/2022,Delivered,10375.03
27308,4956,9877,3,8/8/2023,DELIVERED,3531.12
27309,4255,8506,4,3/10/2021,Return Requested,7882.5
27310,4951,9868,4,9/19/2021,Pending,5534.52
27311,4486,8965,4,8/3/2024,pending,2483.16
27312,495,992,6,10/25/2024,Return Requested,7814.27
27313,236,487,4,11/9/2020,pending,6379.91
27314,4828,9627,2,3/18/2023,Pending,1168.61
27315,2432,4877,3,10/1/2023,DELIVERED,5460.76
27316,2785,5588,3,1/28/2022,Return Requested,8183.58
27317,3391,6783,1,8/12/2021,Shipped,11364.67
27318,4889,9747,6,10/29/2020,DELIVERED,11821.28
27319,2014,4052,1,1/8/2025,Shipped,1771.02
27320,3912,7803,5,3/30/2021,Shipped,2954.03
27321,3143,6296,3,2/20/2023,Cancelled,0
27322,1494,3006,5,1/21/2024,Return Requested,5364.25
27323,4310,8614,2,4/27/2023,Delivered,8787.08
27324,4896,9761,2,1/17/2025,Return Requested,1914.92
27325,3864,7713,4,8/23/2023,Delivered,720.4
27326,3451,6893,4,1/25/2023,Shipped,6830.26
27327,2759,5531,5,10/25/2023,DELIVERED,8452.76
27328,3355,6707,3,3/23/2023,Cancelled,0
27329,55,116,6,2/25/2024,pending,3834.04
27330,3993,7968,5,11/4/2021,Cancelled,0
27331,1163,2357,1,10/13/2021,Pending,8627.32
27332,181,381,5,12/2/2021,Shipped,4766.75
27333,2958,5917,6,3/17/2022,Shipped,4832.4
27334,3707,7407,6,11/12/2021,Cancelled,0
27335,811,1653,3,2/22/2023,pending,8771.63
27336,651,1312,3,3/16/2021,Return Requested,190.42
27337,3706,7404,6,3/31/2024,Shipped,2405.71
27338,188,394,4,6/4/2022,Pending,7580.18
27339,2945,5887,6,11/8/2024,Return Requested,8067.28
27340,3431,6856,5,11/7/2020,Pending,10191.99
27341,4683,9339,5,6/25/2024,DELIVERED,9416.69
27342,3075,6161,1,4/3/2021,Pending,9705.74
27343,3324,6652,2,1/17/2025,Shipped,5144.75
27344,4235,8469,3,5/27/2024,Delivered,101.91
27345,375,753,4,6/3/2024,Delivered,855
27346,4137,8270,6,8/18/2022,Return Requested,1702.9
27347,2945,5889,6,1/28/2022,Return Requested,9535.62
27348,4049,8091,5,11/28/2021,Pending,1861.01
27349,3098,6210,5,4/9/2021,Delivered,9869.39
27350,4932,9829,1,3/18/2024,Pending,10100.09
27351,3274,6560,1,6/20/2023,Delivered,10701.53
27352,3348,6694,2,1/8/2024,Shipped,8654.49
27353,1559,3144,5,12/17/2021,pending,6240.01
27354,4609,9203,2,9/16/2021,Pending,6065.39
27355,2738,5488,5,6/30/2021,pending,3257.64
27356,448,895,1,1/18/2021,Delivered,4682.99
27357,1386,2786,1,2/7/2021,Shipped,3074.87
27358,2988,5973,6,5/25/2023,Return Requested,11578.04
27359,1021,2064,3,3/17/2022,Delivered,6540.49
27360,4247,8488,6,2/8/2022,pending,2494.88
27361,4847,9666,6,3/14/2023,Shipped,9045.22
27362,4477,8953,5,3/18/2023,Pending,5103.17
27363,4068,8133,4,3/1/2021,DELIVERED,5443.74
27364,3750,7491,5,2/16/2024,pending,6936.27
27365,619,1254,3,2/27/2024,Return Requested,324.14
27366,4810,9596,6,12/20/2021,Cancelled,0
27367,919,1866,6,11/8/2024,Shipped,9490.3
27368,2187,4389,2,5/17/2021,DELIVERED,2038.31
27369,3888,7756,3,3/25/2023,pending,11728.89
27370,4653,9281,2,6/3/2023,Shipped,6506.08
27371,4872,9713,3,2/2/2023,Shipped,4895.39
27372,2590,5196,6,9/3/2023,Shipped,8699.19
27373,4202,8398,6,8/26/2021,Delivered,7675.74
27374,3047,6101,2,2/16/2024,Pending,8382.88
27375,859,1747,1,5/7/2022,DELIVERED,4605.23
27376,4162,8325,6,1/8/2024,pending,10229.26
27377,749,1527,5,11/29/2024,Pending,7699.37
27378,2948,5896,4,2/8/2022,Delivered,3075.68
27379,25,50,1,10/27/2022,Shipped,11012.39
27380,4422,8848,4,1/19/2024,Pending,10693.3
27381,2667,5351,2,5/15/2022,Cancelled,0
27382,639,1291,5,11/12/2021,Cancelled,0
27383,2376,4761,3,1/31/2023,Pending,10526.66
27384,2018,4058,5,4/27/2021,Return Requested,7212.76
27385,2355,4722,2,2/17/2022,Shipped,337.12
27386,1834,3699,4,5/14/2024,Delivered,11825.19
27387,3809,7601,3,11/16/2024,pending,11010.86
27388,1298,2619,1,3/17/2022,Pending,3395.18
27389,3296,6603,1,8/25/2023,pending,8596.55
27390,4609,9203,3,4/9/2024,Cancelled,0
27391,1815,3662,6,8/12/2024,Cancelled,0
27392,1775,3578,2,5/29/2022,Delivered,671.38
27393,4118,8226,2,8/9/2022,pending,10411.69
27394,1452,2918,3,12/3/2022,DELIVERED,1789.58
27395,3783,7551,1,8/10/2021,DELIVERED,7478.5
27396,2962,5925,1,8/16/2024,Return Requested,9174.99
27397,3273,6559,2,12/19/2020,Return Requested,1168.3
27398,4236,8470,1,8/23/2024,pending,6788.91
27399,3883,7746,6,7/4/2023,Delivered,2621.03
27400,4957,9878,2,2/18/2023,Shipped,646.53
27401,1119,2265,2,9/12/2024,Pending,7854.35
27402,4501,8997,5,4/10/2022,Pending,10685.49
27403,3198,6409,2,1/2/2022,Delivered,60.93
27404,1872,3777,6,12/15/2021,Shipped,1343.96
27405,2234,4478,4,12/19/2023,Delivered,4015.04
27406,4905,9776,6,3/25/2023,pending,4728.48
27407,949,1917,4,5/4/2022,pending,5728.56
27408,3589,7165,3,5/29/2024,DELIVERED,9455.64
27409,1246,2521,5,5/7/2024,Return Requested,6390.63
27410,2898,5800,1,12/22/2021,pending,8306.53
27411,2220,4455,6,12/28/2023,Cancelled,0
27412,2622,5260,2,2/16/2021,Shipped,8516.36
27413,4859,9689,4,11/28/2021,Return Requested,767.17
27414,3376,6752,1,1/10/2024,pending,10539.41
27415,2038,4100,4,3/9/2022,Shipped,2640.01
27416,3886,7753,5,12/22/2021,Shipped,6310.88
27417,4462,8923,6,10/8/2024,Shipped,6139.37
27418,2178,4371,2,5/10/2024,Delivered,7685.12
27419,4194,8384,4,5/28/2021,Delivered,8752.62
27420,4219,8432,4,12/27/2022,Shipped,476.88
27421,1294,2611,6,3/10/2021,Shipped,3100.61
27422,3585,7159,3,4/29/2024,DELIVERED,864.25
27423,856,1737,1,5/18/2024,DELIVERED,3418.05
27424,532,1074,5,5/17/2021,Cancelled,0
27425,3530,7052,1,6/20/2022,Cancelled,0
27426,2678,5375,4,6/23/2021,Cancelled,0
27427,2952,5907,5,3/14/2021,Shipped,3299.67
27428,4068,8135,3,2/19/2022,Pending,813.3
27429,3919,7819,5,1/8/2024,Cancelled,0
27430,4306,8606,3,2/1/2022,Return Requested,4897.72
27431,3333,6669,4,1/6/2025,Return Requested,10728.82
27432,3948,7880,3,9/2/2022,Shipped,4112.17
27433,4183,8358,1,11/7/2022,Shipped,8260.89
27434,3525,7042,2,12/8/2024,Shipped,10011.97
27435,3536,7062,3,7/6/2021,Pending,2331.64
27436,2637,5286,2,2/12/2025,Pending,7629.95
27437,2055,4135,1,11/16/2023,Delivered,1281.18
27438,4801,9576,2,2/5/2025,Shipped,6204.87
27439,3036,6077,6,11/16/2023,Return Requested,2646.04
27440,3469,6929,5,3/22/2024,Return Requested,3758.02
27441,3120,6249,6,6/21/2021,DELIVERED,3870.64
27442,4715,9407,5,7/21/2024,pending,6092.95
27443,225,468,6,8/16/2023,Delivered,2405.17
27444,633,1280,5,9/9/2023,Return Requested,7512.36
27445,3988,7958,3,10/6/2024,pending,193.67
27446,549,1115,3,9/5/2023,pending,11069.98
27447,3244,6495,2,6/27/2023,Cancelled,0
27448,456,913,5,10/21/2024,Pending,6220.02
27449,3721,7436,5,7/17/2023,Pending,3847.25
27450,4958,9880,3,9/14/2021,Pending,3417.9
27451,951,1920,4,3/23/2023,pending,1364.38
27452,1829,3690,1,3/10/2025,Delivered,10097.5
27453,4699,9373,1,11/1/2020,Pending,5437.1
27454,520,1053,4,6/8/2021,Return Requested,3184.06
27455,75,157,1,10/12/2023,DELIVERED,1139.97
27456,1827,3688,1,1/20/2023,Cancelled,0
27457,2670,5359,1,11/9/2022,Cancelled,0
27458,1787,3596,2,2/21/2025,Delivered,11129.34
27459,36,74,5,1/23/2025,pending,494.56
27460,2202,4421,4,3/1/2021,Delivered,10668.5
27461,860,1749,4,10/12/2024,DELIVERED,9494.2
27462,1108,2245,5,4/9/2023,Cancelled,0
27463,528,1067,4,6/9/2022,Delivered,7901.84
27464,1971,3976,6,5/25/2024,Pending,4887.34
27465,280,567,6,6/27/2024,Delivered,7295.4
27466,431,859,3,11/12/2020,Return Requested,8342.28
27467,3958,7899,3,9/23/2021,Shipped,7767.76
27468,1698,3431,6,11/11/2022,Delivered,2490.26
27469,4201,8396,4,2/10/2024,Pending,8435.63
27470,1645,3332,5,1/17/2025,Pending,5259.38
27471,2973,5945,3,11/22/2022,Shipped,1325.1
27472,999,2016,2,12/17/2023,Pending,6215.68
27473,1897,3829,4,12/12/2020,Cancelled,0
27474,4297,8592,4,11/3/2024,Pending,4701.68
27475,468,939,4,5/17/2021,Shipped,11772.38
27476,1962,3960,2,8/23/2024,Cancelled,0
27477,479,961,6,7/10/2024,Cancelled,0
27478,4694,9365,2,8/27/2023,DELIVERED,6232.44
27479,1789,3602,4,11/28/2021,Delivered,5097.62
27480,3337,6675,5,7/27/2022,Cancelled,0
27481,79,167,6,8/20/2022,Shipped,1067.99
27482,4477,8953,4,2/14/2025,Pending,6876.87
27483,2929,5860,1,9/7/2024,pending,9927.89
27484,2395,4807,3,1/7/2023,Pending,4655.29
27485,4526,9040,3,12/22/2021,DELIVERED,4307.16
27486,910,1848,3,9/1/2023,Return Requested,8843.33
27487,2848,5704,2,11/17/2021,Cancelled,0
27488,2922,5844,5,1/1/2025,Delivered,6279.73
27489,1244,2518,1,12/25/2020,Delivered,7984.75
27490,1940,3917,2,10/11/2021,pending,1959.98
27491,4871,9711,6,5/11/2022,Return Requested,834.79
27492,3480,6952,6,1/6/2022,Delivered,10443.93
27493,4957,9878,4,6/9/2023,pending,8647.04
27494,555,1125,3,1/29/2023,Return Requested,10384.81
27495,1217,2470,2,9/1/2021,Shipped,4027.43
27496,3721,7436,4,12/25/2020,Cancelled,0
27497,2340,4690,1,3/18/2023,DELIVERED,11749.54
27498,3626,7241,4,8/5/2024,Shipped,2528.18
27499,2469,4949,4,10/24/2021,Pending,2315.62
27500,4702,9384,5,2/12/2024,Cancelled,0
27501,3297,6604,5,8/27/2024,pending,4310.62
27502,1238,2507,4,4/6/2022,DELIVERED,6492.47
27503,3395,6792,5,10/19/2023,Return Requested,7077.35
27504,2427,4869,6,1/1/2023,DELIVERED,5092.69
27505,2185,4384,2,4/9/2021,pending,5304.79
27506,2124,4276,3,9/5/2024,Delivered,1841.92
27507,2012,4050,3,5/19/2023,Cancelled,0
27508,4617,9218,2,12/10/2022,Cancelled,0
27509,4003,7991,1,10/8/2024,pending,4466.93
27510,707,1438,5,5/23/2024,Return Requested,4408.72
27511,1612,3263,6,1/25/2023,Return Requested,2911.01
27512,1575,3176,1,9/16/2023,DELIVERED,3007.21
27513,3512,7018,4,2/14/2021,DELIVERED,7890.8
27514,2890,5786,4,3/20/2024,Return Requested,9257.04
27515,1196,2428,3,6/8/2021,DELIVERED,6134.7
27516,490,982,4,10/23/2023,Pending,3423.35
27517,763,1556,5,11/8/2024,Pending,4685.36
27518,2392,4802,3,11/1/2023,Cancelled,0
27519,4290,8577,6,3/31/2023,pending,7930.52
27520,2995,5984,1,1/7/2023,DELIVERED,1176.46
27521,2446,4908,5,12/23/2022,Delivered,10869.79
27522,3760,7513,4,12/7/2021,Shipped,8419.77
27523,2445,4906,4,8/3/2024,DELIVERED,4055.06
27524,608,1231,1,5/15/2022,Shipped,567.61
27525,2466,4944,5,4/3/2021,pending,8191.77
27526,48,102,4,3/6/2022,Delivered,6496.14
27527,4982,9919,6,12/19/2024,Pending,3248.83
27528,2234,4478,5,3/10/2021,Delivered,5132.6
27529,1685,3407,2,5/12/2021,Delivered,6599.23
27530,4939,9842,3,3/6/2025,Cancelled,0
27531,1263,2551,4,1/28/2022,pending,7276.79
27532,744,1515,5,5/31/2022,Delivered,2535.81
27533,2162,4342,3,4/1/2021,Cancelled,0
27534,3139,6289,5,7/5/2022,Return Requested,9786.71
27535,55,116,4,12/17/2021,Return Requested,9327.6
27536,3481,6955,6,6/5/2023,Return Requested,127.2
27537,2404,4829,3,7/9/2022,Cancelled,0
27538,4800,9574,2,3/22/2024,Pending,9474.88
27539,782,1595,1,7/6/2021,pending,4124.62
27540,118,254,5,1/20/2023,DELIVERED,1933.2
27541,36,75,4,7/21/2021,Pending,9917.5
27542,2437,4890,5,2/4/2022,DELIVERED,2186.3
27543,3977,7934,1,7/25/2024,DELIVERED,9059.7
27544,3535,7061,1,5/2/2022,DELIVERED,5188.47
27545,444,886,2,10/8/2021,pending,6744.1
27546,979,1984,3,3/1/2023,Cancelled,0
27547,2267,4539,6,1/1/2024,Return Requested,7785.82
27548,2387,4788,2,8/23/2023,Return Requested,3097.8
27549,4328,8652,1,1/25/2023,Shipped,882.11
27550,2421,4861,6,2/16/2023,Cancelled,0
27551,692,1404,2,2/12/2022,Shipped,4483.16
27552,2677,5374,5,9/5/2023,Pending,8876.9
27553,4841,9656,3,3/10/2025,Shipped,781.7
27554,4010,8005,2,3/31/2024,Return Requested,3873.23
27555,1440,2896,4,1/1/2023,Pending,10503.71
27556,423,844,2,3/8/2025,DELIVERED,4478.87
27557,1285,2593,4,3/10/2021,DELIVERED,3632.9
27558,4730,9433,5,1/19/2022,Pending,1322.62
27559,4587,9160,3,2/24/2023,Cancelled,0
27560,1311,2645,1,4/13/2023,Shipped,2900.71
27561,882,1792,6,2/12/2024,Delivered,9655.31
27562,929,1883,1,4/8/2022,pending,5632.03
27563,4713,9404,2,3/10/2025,Cancelled,0
27564,3162,6336,2,3/8/2021,pending,2325.8
27565,188,393,1,11/3/2023,Cancelled,0
27566,40,82,6,7/12/2023,Cancelled,0
27567,1082,2189,2,6/20/2023,Pending,10987.43
27568,2968,5934,1,11/22/2022,Delivered,6445.29
27569,3760,7513,3,8/7/2022,Delivered,6793.42
27570,413,825,3,12/17/2023,Delivered,5689.22
27571,3921,7824,5,12/30/2024,pending,10637.71
27572,2589,5193,3,12/5/2022,pending,10116.32
27573,4225,8443,4,6/19/2021,pending,7684.96
27574,1010,2043,5,8/7/2022,Return Requested,9198.03
27575,2590,5197,6,4/18/2021,Return Requested,2723.94
27576,1202,2441,6,10/5/2022,Shipped,10387.1
27577,4166,8331,4,12/10/2020,Cancelled,0
27578,898,1822,5,8/30/2023,pending,10143.1
27579,4032,8052,2,3/30/2021,Shipped,11404.07
27580,1870,3773,5,3/29/2023,DELIVERED,9530.63
27581,4889,9747,6,3/18/2024,Shipped,5656.26
27582,4524,9037,4,9/16/2021,DELIVERED,11042.25
27583,4708,9394,1,2/3/2021,Return Requested,11404.01
27584,480,963,5,9/14/2023,DELIVERED,1435.65
27585,815,1659,2,8/29/2024,Cancelled,0
27586,448,895,2,3/15/2022,pending,10551.9
27587,3459,6909,5,6/20/2024,Pending,6040.09
27588,1865,3765,3,3/4/2025,Return Requested,1725.49
27589,475,955,1,7/6/2021,Shipped,1582.85
27590,4854,9681,6,10/4/2023,DELIVERED,8803.23
27591,2264,4534,6,8/24/2022,Delivered,7847.06
27592,799,1629,2,2/18/2021,Shipped,11062.42
27593,4739,9450,6,12/21/2020,DELIVERED,2421.11
27594,372,749,5,7/25/2023,DELIVERED,9373.78
27595,4835,9640,3,11/11/2022,Delivered,784.67
27596,851,1728,1,10/16/2022,Delivered,5338.9
27597,412,824,6,10/3/2024,Delivered,1041.18
27598,566,1148,6,5/9/2022,pending,924.54
27599,1499,3018,4,12/30/2020,DELIVERED,9936
27600,3113,6236,3,11/20/2022,Pending,8610.12
27601,4359,8712,3,6/9/2023,DELIVERED,3379.96
27602,2451,4918,2,12/26/2024,Return Requested,2361.87
27603,3405,6809,4,9/5/2021,Cancelled,0
27604,3549,7090,5,5/12/2024,Shipped,8117.87
27605,2091,4208,6,4/16/2023,Shipped,5891.87
27606,3536,7062,3,8/8/2021,Delivered,10666.95
27607,887,1801,3,7/5/2022,DELIVERED,11573.53
27608,234,484,3,2/8/2022,Delivered,4218.15
27609,1301,2624,5,10/31/2022,Return Requested,7920.83
27610,1236,2504,1,2/8/2025,Delivered,10192.76
27611,3770,7530,2,2/21/2025,Return Requested,8316.29
27612,3464,6918,2,11/27/2024,Shipped,5392.07
27613,1259,2541,1,3/18/2024,Return Requested,5662.33
27614,3874,7733,6,3/27/2023,Delivered,9100.83
27615,2738,5487,2,6/22/2024,Pending,10018.91
27616,2909,5820,2,10/15/2021,pending,9415.25
27617,2623,5261,1,12/12/2020,DELIVERED,10844.33
27618,1601,3239,5,4/27/2023,Delivered,11219.37
27619,1807,3642,1,5/13/2022,Shipped,8150.38
27620,3249,6508,1,8/18/2024,Shipped,7011.64
27621,4091,8177,5,6/3/2023,Pending,5723.1
27622,3755,7502,4,10/28/2023,Shipped,4545.57
27623,340,681,3,7/9/2022,Pending,8531.83
27624,3470,6931,6,12/4/2021,Delivered,5242.3
27625,1860,3754,2,7/25/2023,pending,9273.97
27626,3818,7621,1,11/14/2023,pending,4861.5
27627,780,1592,6,6/3/2024,Pending,5490.34
27628,2842,5694,6,1/4/2024,Delivered,3587.15
27629,1752,3532,1,12/10/2020,Return Requested,7306.71
27630,1973,3980,6,8/22/2022,Shipped,8694.98
27631,1513,3051,5,6/5/2024,Cancelled,0
27632,2921,5842,1,11/5/2022,DELIVERED,4562.65
27633,456,911,4,10/1/2023,Delivered,10263.6
27634,3493,6983,3,10/5/2022,DELIVERED,2377.52
27635,1550,3128,5,4/18/2021,Delivered,9358.8
27636,4440,8886,2,11/21/2024,Return Requested,242.13
27637,3174,6357,6,4/7/2021,Pending,7399.17
27638,1910,3857,5,10/23/2024,Cancelled,0
27639,4301,8597,3,6/18/2024,Delivered,4431.41
27640,4568,9126,1,5/1/2023,Shipped,1979.65
27641,3670,7329,4,11/22/2020,Cancelled,0
27642,24,49,2,3/18/2023,Delivered,9898.23
27643,1441,2897,3,4/23/2021,Pending,3414.51
27644,2295,4593,4,2/1/2025,pending,1704
27645,2609,5231,4,5/1/2023,Return Requested,8109.85
27646,673,1359,5,11/21/2021,DELIVERED,8201.7
27647,1011,2044,5,3/13/2022,Pending,4406.12
27648,4102,8194,1,9/27/2023,Cancelled,0
27649,213,445,5,5/23/2023,Cancelled,0
27650,2363,4736,6,3/7/2024,Delivered,9374.96
27651,2421,4862,5,7/28/2023,Delivered,7508.51
27652,2231,4473,6,9/13/2022,Return Requested,11488.4
27653,2477,4964,3,2/14/2024,Delivered,2228.47
27654,3353,6702,5,3/31/2024,Shipped,10061.57
27655,3964,7910,6,9/1/2023,Return Requested,6974.49
27656,2111,4251,1,3/14/2021,pending,9134.86
27657,3503,7002,5,7/6/2023,Cancelled,0
27658,3058,6127,3,9/12/2021,Pending,2964.33
27659,3341,6684,2,10/23/2020,Cancelled,0
27660,3767,7525,6,12/8/2020,Delivered,7504.02
27661,3526,7046,3,9/20/2022,Delivered,208.76
27662,3405,6809,6,10/8/2024,DELIVERED,303.95
27663,101,219,5,2/12/2024,Pending,8334.69
27664,4805,9587,4,11/19/2021,Return Requested,5764.98
27665,2604,5223,1,1/22/2023,Pending,2956.8
27666,1946,3931,2,12/15/2021,Cancelled,0
27667,287,580,2,3/6/2022,Pending,648.32
27668,3620,7230,6,2/21/2024,Return Requested,1412.51
27669,4512,9016,2,11/29/2020,Cancelled,0
27670,1919,3883,1,3/7/2024,DELIVERED,5939.46
27671,633,1279,4,5/27/2023,DELIVERED,7704.45
27672,1654,3348,5,11/1/2020,Cancelled,0
27673,3851,7684,4,6/3/2024,Return Requested,1415.76
27674,1215,2468,5,8/20/2022,Cancelled,0
27675,1800,3624,5,7/30/2023,Shipped,10899.08
27676,1297,2616,6,1/11/2023,DELIVERED,3978.6
27677,1572,3173,3,11/11/2022,Pending,8955.4
27678,4926,9816,2,8/1/2023,Cancelled,0
27679,4281,8555,3,1/24/2022,pending,1199.38
27680,2447,4910,4,4/11/2024,Return Requested,877.45
27681,805,1641,3,4/10/2022,Cancelled,0
27682,4817,9608,5,1/12/2024,Shipped,8520.63
27683,29,61,5,7/16/2022,Cancelled,0
27684,363,734,1,5/3/2023,DELIVERED,10918.89
27685,2840,5691,4,6/12/2024,pending,5057.76
27686,1316,2651,6,3/29/2024,Return Requested,417.22
27687,640,1292,3,5/3/2023,Return Requested,440.73
27688,1302,2625,4,12/2/2021,DELIVERED,4845.84
27689,4259,8511,4,2/22/2021,pending,6748.27
27690,4562,9112,1,4/16/2024,Cancelled,0
27691,3368,6736,4,9/12/2021,Cancelled,0
27692,1543,3114,3,10/3/2024,Delivered,8627.33
27693,4647,9271,5,11/29/2024,Pending,8049.62
27694,4187,8367,5,3/9/2024,DELIVERED,10144.11
27695,1280,2584,2,3/30/2021,Pending,10921.33
27696,210,437,1,12/28/2021,Delivered,7194.59
27697,2862,5725,5,8/2/2022,Return Requested,10369.03
27698,3994,7971,6,5/15/2021,pending,11026.24
27699,1684,3403,1,12/21/2020,Delivered,2479.53
27700,2058,4143,6,6/27/2023,Shipped,3857.8
27701,4498,8990,6,12/13/2023,Cancelled,0
27702,4298,8593,5,9/26/2022,Pending,6115.82
27703,4174,8344,3,10/17/2023,Delivered,8579.07
27704,3943,7869,6,12/14/2020,DELIVERED,4329.97
27705,2354,4721,2,8/7/2024,Pending,10738.45
27706,2669,5357,3,11/3/2020,Shipped,7221.47
27707,3922,7825,3,4/2/2022,Pending,1338.17
27708,3264,6540,1,1/6/2025,Return Requested,6866.94
27709,304,614,4,8/1/2021,DELIVERED,5690.32
27710,3537,7065,6,1/28/2025,Shipped,1140.91
27711,2718,5447,3,1/10/2021,Return Requested,3063.18
27712,797,1626,3,3/11/2022,Shipped,2947.47
27713,2859,5721,3,7/8/2021,Pending,10760.15
27714,2786,5589,5,7/8/2024,pending,6089.02
27715,1103,2234,5,8/3/2023,DELIVERED,4987.35
27716,2614,5244,1,7/21/2021,Return Requested,7621.17
27717,2401,4820,4,3/18/2023,Return Requested,10244.11
27718,1648,3336,1,4/20/2023,DELIVERED,8161.41
27719,458,917,2,4/15/2022,Delivered,2918.78
27720,3041,6087,5,3/27/2021,pending,1911.41
27721,4955,9876,6,12/14/2020,DELIVERED,10525.33
27722,3186,6381,3,5/22/2022,Delivered,1144.85
27723,3768,7527,6,3/7/2024,pending,11939.23
27724,2793,5602,2,1/1/2025,Pending,5963.52
27725,808,1646,1,7/10/2023,Shipped,1707.57
27726,3303,6617,3,10/25/2023,Return Requested,7905.93
27727,1597,3227,1,12/29/2022,Delivered,5108.23
